report_id,after_tax_irr,after_tax_npv_10_currency,after_tax_npv_10_in_millions,after_tax_npv_5_currency,after_tax_npv_5_in_millions,after_tax_npv_8_currency,after_tax_npv_8_in_millions,aud_usd_exchange_rate,author_company,cad_usd_exchange_rate,capex_currency,commodity_price_currency,company_name,copper_cut_off_grade,copper_cut_off_grade_units,copper_metallurgical_recovery,copper_price,copper_price_currency,copper_price_units,country,deposit_type,effective_date,g_and_a_cost_currency,g_and_a_cost_dollars_per_t_milled,gold_cut_off_grade,gold_cut_off_grade_units,gold_metallurgical_recovery,gold_price,gold_price_currency,gold_price_units,initial_capex_currency,initial_capex_in_millions,iron_cut_off_grade,iron_cut_off_grade_units,iron_metallurgical_recovery,iron_price,iron_price_currency,iron_price_units,is_in_northern_hemisphere,lat,lead_cut_off_grade,lead_cut_off_grade_units,lead_metallurgical_recovery,lead_price,lead_price_currency,lead_price_units,life_of_mine,long,main_currency,mine_type,open_pit_mining_cost_currency,open_pit_mining_cost_dollars_per_t_milled_or_processed,open_pit_mining_cost_dollars_per_t_mined_or_moved,opex_currency,pre_tax_irr,pre_tax_npv_10_currency,pre_tax_npv_10_in_millions,pre_tax_npv_5_currency,pre_tax_npv_5_in_millions,pre_tax_npv_8_currency,pre_tax_npv_8_in_millions,processing_cost_currency,processing_cost_dollars_per_t_milled,processing_method,processing_rate,produces_copper,produces_gold,produces_iron,produces_lead,produces_silver,produces_sulphur,produces_zinc,project_name,silver_cut_off_grade,silver_cut_off_grade_units,silver_metallurgical_recovery,silver_price,silver_price_currency,silver_price_units,stripping_ratio,subdivision,sulphur_cut_off_grade,sulphur_cut_off_grade_units,sulphur_metallurgical_recovery,sulphur_price,sulphur_price_currency,sulphur_price_units,total_material_mined,total_operating_cost_currency,total_operating_cost_dollars_per_t_milled,total_ore_mined,total_waste_mined,underground_mining_cost_currency,underground_mining_cost_dollars_per_t_milled_or_processed,underground_mining_cost_dollars_per_t_mined_or_moved,underground_mining_method,zinc_cut_off_grade,zinc_cut_off_grade_units,zinc_metallurgical_recovery,zinc_price,zinc_price_currency,zinc_price_units
2009-000026184 Troy Resources NL-f1-01435696_1-1-1,,,,,,,,,,,,,Troy Resources NL,,,,,,,Argentina,['epithermal (low-sulfidation / high-sulfidation / intermediate-sulfidation)'],,,,,,,,,,USD (American dollars or US dollars),86.0,,,,,,,,-31.2,,,,,,,6.0,-69.6,USD (American dollars or US dollars),hybrid,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'gravity_separation (shaking table / spirals / jigs / sluices / centrifugal concentrators)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)', 'dewatering (centrifuges / belt presses / drum filters)', 'smelting (blast furnace / electric furnace / flash smelting / reverberatory furnace)']",1000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Casposo Project,,,,,,,,San Juan Province,,,,,,,,,,1399000.0,,,,,['stoping_with_backfill (backfilled stopes / paste fill stopes)'],,,,,,
2009-000026582 Challenger Deep Capital Corp-f1-01501020_1-1-1,,,,,,,,,,,,,,,,,,,,United States,"['carlin_type (sediment-hosted disseminated Au / Carlin-type gold)', 'skarn (Cu / Fe / Zn / Pb / Au / Mo / W skarns)']",,,,,,,,,,not mentioned,,,,,,,,,40.29048841519572,,,,,,,,-117.0352954,USD (American dollars or US dollars),,,,,,,,,,,,,,,['other_unspecified (other / hybrid / not classified)'],,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Redrock Property and the North Battle Mountain (NBM) Property,,,,,,,,Nevada,,,,,,,,,,,,,,,N/A,,,,,,
2009-000028199 Cluff Gold plc-f1-01375694_3-1-1,,,,,,,,,,,,,Cluff Gold PLC,,,,,,,Burkina Faso,['orogenic_gold (mesothermal / lode gold / greenstone-hosted quartz veins)'],,,,,,,,,,USD (American dollars or US dollars),9.0,,,,,,,,,,,,,,,5.0,,not mentioned,open pit,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)']",3600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kalsaka Gold Mine,,,,,,,,Yatenga Province,,,,,,,,,,5100000.0,,,,,N/A,,,,,,
2009-000029332 Peregrine Metals Ltd-f1-01517175_1-1-1,,,,,,,,,,,,,Peregrine Metals Ltd.,,,,,,,Argentina,"['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)', 'epithermal (low-sulfidation / high-sulfidation / intermediate-sulfidation)']",,,,,,,,,,not mentioned,,,,,,,,,,,,,,,,,,USD (American dollars or US dollars),,,,,,,,,,,,,,,"['flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)', 'crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)']",,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Altar Project,,,,,,,,San Juan Province,,,,,,,,,,,,,,,N/A,,,,,,
2009-000029380 PERSEUS MINING LIMITED-f1-01519387_1-2-2,,,,,,,,,,,,,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,,5.813611111111111,,,,,,,,-1.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-000000343 Pediment Gold Corp-f1-01616509_1-1-1,,,,,,,,,,,,,Pediment Gold,,,,,,,Mexico,['orogenic_gold (mesothermal / lode gold / greenstone-hosted quartz veins)'],,,,,,,,,,USD (American dollars or US dollars),71.1,,,,,,,,23.8,,,,,,,9.0,-110.0333333,USD (American dollars or US dollars),open pit,,,,,,,,,,,,,,"['leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)']",11000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,San Antonio Project,,,,,,,,Baja California Sur,,,,,,,,,,,,,,,N/A,,,,,,
2010-000000819 Newcastle Minerals Ltd-f1-01622050_1-1-1,,,,,,,,,,0.957,,,Newcastle Minerals Ltd.,,,,,,,Canada,"['bif_hosted_gold (banded iron formation-hosted gold)', 'orogenic_gold (mesothermal / lode gold / greenstone-hosted quartz veins)']",,,,,,,,,,not mentioned,,,,,,,,,51.516666666666666,,,,,,,,-90.0,CAD (Canadian dollars),,,,,,,,,,,,,,,['other_unspecified (other / hybrid / not classified)'],,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Pickle Lake and Crow River Gold Properties,,,,,,,,Ontario,,,,,,,,,,,,,,,N/A,,,,,,
2010-000001053 Advanced Explorations Inc-f1-01544821_1-1-1,,,,,,,,,,0.85,,,,,,,,,,Canada,['iron_formation (Superior-type BIF Fe / Algoma-type BIF Fe)'],,,,,,,,,,not mentioned,,,,,,,,,,,,,,,,,,CAD (Canadian dollars),,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'magnetic_separation (high intensity magnetic separation / wet magnetic separation / dry magnetic separation)']",,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Roche Bay Magnetite Project,,,,,,,,Nunavut,,,,,,,,,,,,,,,N/A,,,,,,
2010-000001610 Eldorado Gold Corporation-f1-01529089_1-1-1,,,,,,,,,,,,,,,,,,,,People's Republic of China,['carlin_type (sediment-hosted disseminated Au / Carlin-type gold)'],,,,,,,,,,not mentioned,,,,,,,,,25.113333333333333,,,,,,,,105.84277777777775,not mentioned,hybrid,,,,,,,,,,,,,,['other_unspecified (other / hybrid / not classified)'],,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jinfeng Gold Mine,,,,,,,,Guizhou Province,,,,,,,,,,17565.0,,,,,['other_unspecified (other / hybrid / not classified)'],,,,,,
2010-000002178 Silver Standard Resources Inc-f1-01592513_3-1-1,,,,,,,,,,0.92,,,Silver Standard Resources Inc.,,,,,,,Canada,['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)'],,,,,,,,,,USD (American dollars or US dollars),3378.0,,,,,,,,56.51805555555556,,,,,,,23.0,-130.205,CAD (Canadian dollars),open pit,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)', 'dewatering (centrifuges / belt presses / drum filters)']",120000.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Snowfield Project,,,,,,,,British Columbia,,,,,,,,,,966214.0,,,,,N/A,,,,,,
2010-000002331 Orsu Metals Corporation-f1-01549171_1-1-1,,,,,,,,,,,,,,,,,,,,Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-000002331 Orsu Metals Corporation-f1-01585902_3-1-1,,,,,,,,,,,,,Orsu Metals Corporation,,,,,,,Kazakhstan,['volcanogenic_massive_sulfide (VMS)'],,,,,,,,,,USD (American dollars or US dollars),100.16,,,,,,,,48.5,,,,,,,10.23,85.20138888888889,USD (American dollars or US dollars),open pit,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)']",2055.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Karchiga Copper Project,,,,,,,,East Kazakhstan Region,,,,,,,,,,7580000.0,,,,,N/A,,,,,,
2010-000002549 Ivanhoe Mines Ltd-f1-01559123_1-1-1,,,,,,,,,,,,,Ivanhoe Mines,,,,,,,Mongolia,"['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)', 'epithermal (low-sulfidation / high-sulfidation / intermediate-sulfidation)']",,,,,,,,,,USD (American dollars or US dollars),962.0,,,,,,,,43.0125,,,,,,,,106.85416666666666,not mentioned,hybrid,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)']",100000.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Oyu Tolgoi copper and gold project,,,,,,,,Omnogovi,,,,,,,,,,,,,,,['block_caving (block caving / panel caving)'],,,,,,
2010-000002586 Adex Mining Inc-f1-01526896_1-1-1,,,,,,,,,,0.91,,,Adex Mining Inc.,,,,,,,Canada,"['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)', 'greisen (Sn-W veins)']",,,,,,,,,,CAD (Canadian dollars),16.23,,,,,,,,45.43333333333333,,,,,,,10.0,-66.81666667,not mentioned,underground,,,,,,,,,,,,,,"['hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)', 'roasting (sulfide ore roasting / calcination / pyrometallurgical roasting)']",850.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mount Pleasant North Zone Preliminary Assessment (Project 6526-03),,,,,,,,New Brunswick,,,,,,,,,,2706.0,,,,,"['sublevel_stoping (sublevel stoping / sublevel open stoping)', 'stoping_with_backfill (backfilled stopes / paste fill stopes)']",,,,,,
2010-000002764 High River Gold Mines Ltd-f1-01636284_1-1-1,,,,,,,,,,,,,High River Gold Mines Ltd.,,,,,,,Burkina Faso,['orogenic_gold (mesothermal / lode gold / greenstone-hosted quartz veins)'],,,,,,,,,,USD (American dollars or US dollars),110.0,,,,,,,,,,,,,,,6.75,,not mentioned,open pit,,,,,,,,,,,,,,['leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)'],4300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Bissa-Zandkom Project,,,,,,,,,,,,,,,,,,45945000.0,,,,,N/A,,,,,,
2010-000002772 Mindoro Resources Ltd-f1-01662647_3-1-1,,,,,,,,,,,,,,,,,,,,Philippines,,,,,,,,,,,,,,,,,,,,9.175,,,,,,,,125.49166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-000002929 Breakwater Resources Ltd-f1-01673123_2-1-1,,,,,,,,,,0.89,,,Breakwater Resources Ltd.,,,,,,,Canada,['volcanogenic_massive_sulfide (VMS)'],,,,,,,,,,not mentioned,,,,,,,,,49.24722222222222,,,,,,,10.0,-76.67388889,not mentioned,underground,,,,,,,,,,,,,,"['smelting (blast furnace / electric furnace / flash smelting / reverberatory furnace)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)', 'dewatering (centrifuges / belt presses / drum filters)']",1644.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Langlois Mine,,,,,,,,Québec,,,,,,,,,,,,,,,"['longhole_open_stoping (longhole stoping / longhole open stoping / mechanized stoping)', 'stoping_with_backfill (backfilled stopes / paste fill stopes)']",,,,,,
2010-000002950 Tyhee Development Corp-f1-01633185_1-1-1,,,,,,,,,,0.93,,,Tyhee Development Corp.,,,,,,,Canada,['orogenic_gold (mesothermal / lode gold / greenstone-hosted quartz veins)'],,,,,,,,,,CAD (Canadian dollars),173.64,,,,,,,,,,,,,,,7.0,,CAD (Canadian dollars),hybrid,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'gravity_separation (shaking table / spirals / jigs / sluices / centrifugal concentrators)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)']",3000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Yellowknife Gold Project (YGP),,,,,,,,Northwest Territories,,,,,,,,,,7558000.0,,,,,"['longhole_open_stoping (longhole stoping / longhole open stoping / mechanized stoping)', 'other_unspecified (other / hybrid / not classified)']",,,,,,
2010-000002968 Kinross Gold Corporation-f1-01528409_1-1-1,,,,,,,,,,,,,Kinross Gold Corporation,,,,,,,Ecuador,['epithermal (low-sulfidation / high-sulfidation / intermediate-sulfidation)'],,,,,,,,,,not mentioned,,,,,,,,,,,,,,,,,,USD (American dollars or US dollars),,,,,,,,,,,,,,,"['flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'gravity_separation (shaking table / spirals / jigs / sluices / centrifugal concentrators)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'roasting (sulfide ore roasting / calcination / pyrometallurgical roasting)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)', 'other_unspecified (other / hybrid / not classified)']",,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Fruta del Norte Project,,,,,,,,Zamora–Chinchipe,,,,,,,,,,,,,,,N/A,,,,,,
2010-000002968 Kinross Gold Corporation-f1-01592433_2-2-1,,,,,,,,,,0.87,,,Compañía Minera Casale (CMC),,,,,,,Chile,['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)'],,,,,,,,,,USD (American dollars or US dollars),4184.0,,,,,,,,-27.78333333,,,,,,,20.0,-69.28333333,USD (American dollars or US dollars),open pit,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)']",160000.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Cerro Casale Project,,,,,,,,Atacama Region,,,,,,,,,,1212900000.0,,,,,N/A,,,,,,
2010-000003165 Nayarit Gold Inc-f1-01537159_1-1-1,,,,,,,,,,,,,Nayarit Gold Inc.,,,,,,,Mexico,['epithermal (low-sulfidation / high-sulfidation / intermediate-sulfidation)'],,,,,,,,,,not mentioned,,,,,,,,,22.416666666666668,,,,,,,,-105.2666667,USD (American dollars or US dollars),underground,,,,,,,,,,,,,,['other_unspecified (other / hybrid / not classified)'],,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Orion Project,,,,,,,,Nayarit,,,,,,,,,,,,,,,['other_unspecified (other / hybrid / not classified)'],,,,,,
2010-000003181 Inmet Mining Corporation-f1-01555466_1-2-1,,,,,,,,,,,,,Inmet Mining Corporation,,,,,,,Panama,['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)'],,,,,,,,,,USD (American dollars or US dollars),4320.0,,,,,,,,8.833333333333334,,,,,,,29.5,-80.63333333,USD (American dollars or US dollars),open pit,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)']",225000.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Mina de Cobre Panamá,,,,,,,,Colón Province,,,,,,,,,,2142652.0,,,,,N/A,,,,,,
2010-000003273 Osisko Mining Corporation-f1-01549677_1-1-1,,,,,,,,,,0.85,,,Osisko Mining Corporation,,,,,,,Canada,['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)'],,,,,,,,,,not mentioned,,,,,,,,,48.12916666666667,,,,,,,12.2,-78.11666667,USD (American dollars or US dollars),open pit,,,,,,,,,,,,,,['other_unspecified (other / hybrid / not classified)'],60000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Canadian Malartic Project,,,,,,,,province of Québec,,,,,,,,,,245800.0,,,,,N/A,,,,,,
2010-000003295 Tri Origin Exploration Ltd-f1-01524409_1-1-1,,,,,,,,,,,,,Tri Origin Exploration Ltd. (TSX-V:TOE),,,,,,,Australia,['volcanogenic_massive_sulfide (VMS)'],,,,,,,,,,USD (American dollars or US dollars),60.2,,,,,,,,-35.06666667,,,,,,,7.7,149.58333333333334,USD (American dollars or US dollars),open pit,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)']",4300.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Woodlawn Tailings Retreatment Project,,,,,,,,New South Wales,,,,,,,,,,11243.1,,,,,N/A,,,,,,
2010-000003532 International Minerals Corporation-f1-01648512_1-1-1,,,,,,,,,,,,,Minera Quellopata S.A.C.,,,,,,,Perú,['epithermal (low-sulfidation / high-sulfidation / intermediate-sulfidation)'],,,,,,,,,,not mentioned,,,,,,,,,-14.9575,,,,,,,,-73.245,USD (American dollars or US dollars),,,,,,,,,,,,,,,['other_unspecified (other / hybrid / not classified)'],,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Inmaculada Project,,,,,,,,Parinacochas and Paucar de Sara Sara,,,,,,,,,,,,,,,N/A,,,,,,
2010-000003851 Salazar Resources Limited-f1-01641644_1-2-1,,,,,,,,,,,,,Salazar Resources Ltd.,,,,,,,Ecuador,['volcanogenic_massive_sulfide (VMS)'],,,,,,,,,,not mentioned,,,,,,,,,87.86029878117003,,,,,,,,-31.74438735,USD (American dollars or US dollars),,,,,,,,,,,,,,,['flotation (froth flotation / bulk flotation / differential flotation / flotation cells)'],,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Curipamba Project,,,,,,,,Bolivar and Los Rios provinces,,,,,,,,,,,,,,,N/A,,,,,,
2010-000003905 Sprott Resource Corp-f1-01545279_1-1-1,,,,,,,,,,,,,Sprott Resource Corp.,,,,,,,Peru,['phosphate (sedimentary / igneous / carbonatite-related phosphate)'],,,,,,,,,,USD (American dollars or US dollars),19.96,,,,,,,,,,,,,,,,,USD (American dollars or US dollars),,,,,,,,,,,,,,,['other_unspecified (other / hybrid / not classified)'],,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mantaro Phosphate Project,,,,,,,,Junin,,,,,,,,,,,,,,,N/A,,,,,,
2010-000003958 OPAWICA EXPLORATIONS INC-f1-01622819_1-1-1,,,,,,,,,,0.92,,,,,,,,,,Canada,['hydrothermal_replacement (Ag-Pb-Zn veins / polymetallic veins / carbonate replacement)'],,,,,,,,,,CAD (Canadian dollars),9.85,,,,,,,,49.42136019404061,,,,,,,10.0,-93.64806752,USD (American dollars or US dollars),open pit,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)']",5000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Atikwa Lake (Maybrun Open Pit Mine) Property,,,,,,,,Ontario,,,,,,,,,,,,,,,N/A,,,,,,
2010-000003985 Minera Andes Inc-f1-01677470_1-1-1,,,,,,,,,,,,,,,,,,,,Argentina,"['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)', 'residual_supergene_enrichment (supergene copper enrichment / residual deposits)']",,,,,,,,,,not mentioned,,,,,,,,,-31.225,,,,,,,,-70.23055556,USD (American dollars or US dollars),open pit,,,,,,,,,,,,,,['other_unspecified (other / hybrid / not classified)'],,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Azules,,,,,,,,San Juan Province,,,,,,,,,,,,,,,N/A,,,,,,
2010-000004159 Far West Mining Ltd-f1-01625530_1-1-1,,,,,,,,,,,,,Far West Mining Ltd.,,,,,,,Chile,['iocg (iron oxide copper gold)'],,,,,,,,,,not mentioned,,,,,,,,,63.778636340652994,,,,,,,,-71.06929216,USD (American dollars or US dollars),open pit,,,,,,,,,,,,,,"['flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'magnetic_separation (high intensity magnetic separation / wet magnetic separation / dry magnetic separation)', 'crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)']",,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Candelaria Project,,,,,,,,Regions II and III,,,,,,,,,,,,,,,N/A,,,,,,
2010-000004818 New Gold Inc-f1-01544679_1-1-1,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,50.65,,,,,,,,-120.5166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-000005207 Powertech Uranium Corp-f1-01606901_3-1-1,,,,,,,,,,,,,Powertech Uranium Corp.,,,,,,,United States,['uranium (unconformity-related / sandstone-hosted / vein-type / IOCG-U)'],,,,,,,,,,not mentioned,,,,,,,,,,,,,,,,9.0,,USD (American dollars or US dollars),,,,,,,,,,,,,,,['leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)'],,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dewey-Burdock Uranium Project,,,,,,,,South Dakota,,,,,,,,,,,,,,,N/A,,,,,,
2010-000005207 Powertech Uranium Corp-f1-01622432_4-1-1,,,,,,,,,,,,,Powertech Uranium Corp.,,,,,,,United States of America,['uranium (unconformity-related / sandstone-hosted / vein-type / IOCG-U)'],,,,,,,,,,USD (American dollars or US dollars),71.1,,,,,,,,,,,,,,,,,USD (American dollars or US dollars),,,,,,,,,,,,,,,['leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)'],,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centennial Project,,,,,,,,Colorado,,,,,,,,,,,,,,,N/A,,,,,,
2010-000005208 SOHO Resources Corp-f1-01651891_1-1-1,,,,,,,,,,,,,Soho Resources Corp.,,,,,,,Mexico,"['epithermal (low-sulfidation / high-sulfidation / intermediate-sulfidation)', 'polymetallic_vein (silver-lead-zinc veins / polymetallic vein systems)']",,,,,,,,,,not mentioned,,,,,,,,,25.423194444444444,,,,,,,,-106.6241667,USD (American dollars or US dollars),hybrid,,,,,,,,,,,,,,['flotation (froth flotation / bulk flotation / differential flotation / flotation cells)'],,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Tahuehueto Project,,,,,,,,Durango,,,,,,,,,,,,,,,['longhole_open_stoping (longhole stoping / longhole open stoping / mechanized stoping)'],,,,,,
2010-000005241 Oromin Explorations Ltd-f1-01647230_1-7-1,,,,,,,,0.8696,,0.9524,,,OJVG Joint Venture Group,,,,,,,Senegal,['orogenic_gold (mesothermal / lode gold / greenstone-hosted quartz veins)'],,,,,,,,,,USD (American dollars or US dollars),291.5,,,,,,,,13.15,,,,,,,8.5,-12.1,USD (American dollars or US dollars),,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)', 'smelting (blast furnace / electric furnace / flash smelting / reverberatory furnace)']",7390.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sabodala,,,,,,,,,,,,,,,,,,17600.0,,,,,N/A,,,,,,
2010-000005251 Grayd Resource Corporation-f1-01673026_1-1-1,,,,,,,,,,,,,Grayd Resource Corporation,,,,,,,Mexico,"['epithermal (low-sulfidation / high-sulfidation / intermediate-sulfidation)', 'porphyry (porphyry copper / porphyry molybdenum / porphyry gold)']",,,,,,,,,,USD (American dollars or US dollars),72.7,,,,,,,,28.67805555555556,,,,,,,9.0,-108.8611111,not mentioned,open pit,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)']",17150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,La India Gold Prospect,,,,,,,,Sonora,,,,,,,,,,49400000.0,,,,,N/A,,,,,,
2010-000005311 Mountain Province Diamonds Inc-f1-01672665_1-1-1,,,,,,,,,,0.96,,,De Beers Canada Inc.,,,,,,,Canada,['kimberlite_lamproite (diamond deposits)'],,,,,,,,,,CAD (Canadian dollars),549.5,,,,,,,,63.437777777777775,,,,,,,11.0,-109.2013889,not mentioned,open pit,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)', 'beneficiation_other (gravity + flotation hybrids / mineral jigging / hand sorting / other)']",8219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gahcho Kué Diamond Project,,,,,,,,Northwest Territories,,,,,,,,,,31265.064,,,,,N/A,,,,,,
2010-000005427 Mega Precious Metals Inc. ( Mega Silver Inc.)-f1-01609435_1-1-1,,,,,,,,,,0.95,,,Mega Precious Metals Inc.,,,,,,,Canada,['orogenic_gold (mesothermal / lode gold / greenstone-hosted quartz veins)'],,,,,,,,,,not mentioned,,,,,,,,,,,,,,,,,,CAD (Canadian dollars),open pit,,,,,,,,,,,,,,['other_unspecified (other / hybrid / not classified)'],,0.0,1.0,0.0,0.0,0.0,0.0,0.0,North Madsen Project,,,,,,,,Ontario,,,,,,,,,,,,,,,N/A,,,,,,
2010-000005466 MDN INC-f1-01545636_1-1-1,,,,,,,,,,0.9,,,Les Minéraux Crevier Inc. (Crevier),,,,,,,Canada,"['carbonatite_alkaline_complex (REE / Nb / P / rare earth deposits)', 'pegmatite (Li / Ta / Be / Sn / rare earth pegmatites)']",,,,,,,,,,CAD (Canadian dollars),267.1,,,,,,,,49.5,,,,,,,25.0,-72.81666667,CAD (Canadian dollars),open pit,,,,,,,,,,,,,,['flotation (froth flotation / bulk flotation / differential flotation / flotation cells)'],2740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crevier Niobium Project,,,,,,,,Quebec,,,,,,,,,,25838.0,,,,,N/A,,,,,,
